"ID","대분류","중분류(화면)","소분류(기능)","시나리오","사전조건","테스트절차","기대결과","유형","우선순위","결과","비고"
"FE-ST-035","설정","약관 상세","웹뷰 로딩","약관 상세 진입 시 해당 약관 웹페이지가 로드된다","정상 네트워크, 유효한 약관 URL","1. 약관 항목을 탭해 상세 화면에 진입한다 2. 웹뷰 콘텐츠 로딩을 확인한다","MercuryWebView에 해당 약관 페이지가 로드되어 표시된다","정상","P1","","URL별 콘텐츠 정확성은 데이터파트 연계"
"FE-ST-036","설정","약관 상세","로딩 상태 표시","웹뷰 로딩 중/완료 시 로딩 인디케이터 동작을 확인한다","약관 상세 화면 진입, 네트워크 지연 환경","1. 네트워크 지연 환경에서 약관 상세에 진입한다 2. 로딩 인디케이터 노출/해제 여부를 확인한다","WebView Coordinator가 비어 있어 isLoading이 false로 전환되지 않고, 화면에 로딩 인디케이터 UI 자체가 없어 별도 표시가 없다(개선 필요)","예외","P2","","isLoading 바인딩 미사용/Coordinator 비어있음"
"FE-ST-037","설정","약관 상세","네트워크 끊김","네트워크 끊김 상태에서 약관 상세 진입 시 화면 동작을 확인한다","네트워크 차단 상태","1. 네트워크를 차단한다 2. 약관 항목을 탭해 상세 화면에 진입한다 3. 웹뷰 표시를 확인한다","웹페이지 로드 실패 시 별도 에러 UI 없이 빈 웹뷰가 표시된다(에러 핸들링 부재)","예외","P1","","WebView 에러 핸들링 미구현"
"FE-ST-038","설정","약관 상세","잘못된 URL 처리","약관 URL이 유효하지 않을 때 빈 화면 처리를 확인한다","termsType.webURL이 nil인 상태","1. URL이 유효하지 않은 약관 항목으로 상세 진입한다 2. 화면을 확인한다","웹뷰가 표시되지 않고 placeholder(TODO 미구현)로 빈 영역이 노출된다","예외","P2","","placeholder 미구현(TODO)"
"FE-ST-039","설정","약관 상세","네비게이션 - 뒤로가기","뒤로가기 탭 시 약관 목록으로 pop 된다","약관 상세 화면 표시 상태","1. 상단 좌측 화살표 버튼을 탭한다 2. 화면 전환을 확인한다","약관 목록 화면으로 pop 되어 돌아간다","정상","P1","",""
"FE-ST-040","설정","약관 상세","백그라운드 복귀","앱 백그라운드 후 포그라운드 복귀 시 웹뷰가 유지된다","약관 상세 웹뷰 로드 완료 상태","1. 약관 상세에서 앱을 백그라운드로 전환한다 2. 포그라운드로 복귀한다 3. 웹뷰 상태를 확인한다","웹뷰 콘텐츠가 유지되며 화면이 정상 복원된다","경계","P2","",""
"FE-ST-041","설정","오픈소스 라이선스","라이선스 로드","오픈소스 라이선스 진입 시 로컬 번들에서 목록을 로드해 표시한다","Settings.bundle 및 plist 정상 포함된 빌드","1. 설정에서 오픈소스 라이선스에 진입한다 2. onLoad로 로드된 라이선스 목록을 확인한다","각 라이선스의 타이틀과 내용이 구분선과 함께 ScrollView에 표시된다","정상","P1","",""
"FE-ST-042","설정","오픈소스 라이선스","빈 상태","번들/plist를 찾지 못할 때 빈 화면으로 처리된다","Settings.bundle 또는 plist 누락 상황","1. 오픈소스 라이선스 화면에 진입한다 2. 목록 영역을 확인한다","licenses가 비어 있어 ScrollView에 항목이 표시되지 않는 빈 화면이 노출된다(에러 안내 없음)","예외","P2","","번들 누락 시 print 후 빈 배열 유지"
"FE-ST-043","설정","오픈소스 라이선스","스크롤","긴 라이선스 목록/본문을 스크롤로 끝까지 확인할 수 있다","라이선스 목록 로드 완료","1. 라이선스 화면에서 위아래로 스크롤한다 2. 마지막 항목까지 표시되는지 확인한다","ScrollView로 긴 콘텐츠가 끊김 없이 스크롤되며 모든 항목을 볼 수 있다","정상","P2","",""
"FE-ST-044","설정","오픈소스 라이선스","긴 텍스트 오버플로우","라이선스 본문이 매우 길어도 레이아웃이 깨지지 않는다","본문이 긴 라이선스 항목 포함","1. 본문이 긴 라이선스 항목을 확인한다 2. 텍스트 줄바꿈과 가로 넘침 여부를 확인한다","텍스트가 가로 패딩 안에서 줄바꿈되어 표시되고 오버플로우가 발생하지 않는다","경계","P2","",""
"FE-ST-045","설정","오픈소스 라이선스","네비게이션 - 뒤로가기","뒤로가기 탭 시 설정 화면으로 pop 된다","오픈소스 라이선스 화면 표시 상태","1. 상단 좌측 화살표 버튼을 탭한다 2. 화면 전환을 확인한다","설정 화면으로 pop 되어 돌아간다","정상","P2","",""
"FE-ST-046","설정","오픈소스 라이선스","다크모드","다크모드에서 라이선스 텍스트가 가독성 있게 표시된다","시스템 다크모드 활성화","1. 다크모드로 라이선스 화면에 진입한다 2. 텍스트/배경 대비를 확인한다","neutral 색상 토큰이 적용되어 가독성 문제 없이 표시된다","경계","P2","",""
"FE-CM-001","댓글","Comment 모듈(미구현 스캐폴드)","SampleApp 진입 (CommentEntry @main)","CommentSampleApp 실행 시 빈 화면이 표시된다","CommentSampleApp 스킴으로 빌드/실행 가능한 상태","1. CommentSampleApp 스킴을 선택한다 2. 시뮬레이터/디바이스에서 앱을 실행한다 3. 첫 화면을 확인한다","CommentEntry의 WindowGroup body가 비어 있어 아무 UI도 렌더링되지 않는 빈(블랭크) 화면이 표시되고 크래시는 발생하지 않는다","경계","P2","","코드 근거: SampleApp/Sources/CommentEntry.swift 의 WindowGroup { } 가 빈 body. 실제 댓글 기능 화면은 미구현 상태."
"FE-CM-002","댓글","Comment 모듈(미구현 스캐폴드)","모듈 구현 여부 확인","Comment 모듈에 구현된 View/기능이 없음을 확인한다 (QA 불가 상태)","Projects/Feature/Comment/Sources 소스 트리 접근 가능","1. Projects/Feature/Comment/Sources/tmp.swift 를 확인한다 2. View/ViewModel/Store/Coordinator/Route 파일 존재 여부를 확인한다 3. 화면 진입 동선이 있는지 확인한다","Sources/tmp.swift 등 모든 소스가 빈 placeholder 이며 화면/버튼/리스트/입력/네비게이션 등 검증 대상 동작이 존재하지 않아 프론트 QA를 진행할 수 없음을 확인한다","예외","P0","","Comment 모듈은 Tuist 미구현 스캐폴드(Sources/Resources/Tests 의 tmp.swift 모두 빈 파일). 댓글 목록·작성·삭제·좋아요·대댓글 등 시나리오는 구현 후 재작성 필요. 추측 기반 시나리오 작성 금지 규칙에 따라 가상 기능은 도출하지 않음."
"FE-RP-001","신고","신고 화면 (ReportView)","화면 렌더링","신고 화면 진입 시 ""ReportView"" 텍스트가 정상 표시되는지 확인","앱 실행 후 신고 화면(ReportView)으로 진입 가능한 상태","1. 신고 화면으로 진입한다. 2. 화면 중앙 VStack 영역에 표시되는 텍스트를 확인한다.","화면 크래시 없이 ""ReportView"" 텍스트가 렌더링되어 표시된다.","정상","P1","","현재 모듈은 플레이스홀더 화면으로 실제 신고 기능 UI는 미구현 상태(기획/데이터파트 연계 필요)"
"FE-RP-002","신고","신고 화면 (ReportView)","ViewModel(ReportModelData) 생성","화면 진입 시 ReportModelData(@StateObject)가 정상 생성되고 크래시/프리즈가 없는지 확인","앱 실행 상태","1. 신고 화면으로 진입한다. 2. 화면이 정상적으로 표시되는지 확인한다.","ReportModelData가 초기화되며 진입 과정에서 크래시나 멈춤(프리즈)이 발생하지 않는다.","정상","P0","","ReportModelData는 현재 빈 ObservableObject로 발행 상태/네트워킹 없음"
"FE-RP-003","신고","신고 화면 (ReportView)","상호작용 요소 부재 확인","화면 내 탭 가능한 버튼/셀/입력/리스트 등 인터랙션 요소가 없음을 확인(현재 스펙)","신고 화면 진입","1. 신고 화면으로 진입한다. 2. 텍스트 외 버튼/리스트/입력 필드/토글/바텀시트 등 인터랙션 요소 존재 여부를 확인한다.","텍스트만 표시되며 탭·입력·스크롤 가능한 UI 요소가 존재하지 않는다(현재 미구현).","경계","P2","","신고 기능 UI 미구현. 기획/데이터파트 연계 후 상호작용·상태(로딩/빈/에러)·네비게이션 시나리오 확장 필요"
"FE-RP-004","신고","신고 화면 (ReportView)","상태 보존(재진입)","다른 화면으로 이동 후 신고 화면으로 복귀 시 화면이 정상 재표시되는지 확인","신고 화면 진입 가능한 상태","1. 신고 화면으로 진입한다. 2. 다른 탭/화면으로 이동한다(탭 전환 또는 push/pop). 3. 신고 화면으로 다시 진입한다.","복귀 시 ""ReportView"" 텍스트가 다시 정상 표시되며 StateObject 유지/재생성 과정에서 크래시가 없다.","경계","P2","",""
"FE-RP-005","신고","신고 화면 (ReportView)","백그라운드→포그라운드 복귀","앱을 백그라운드로 보냈다가 포그라운드로 복귀 시 화면이 유지되는지 확인","신고 화면이 표시된 상태","1. 신고 화면이 표시된 상태에서 홈 제스처/버튼으로 앱을 백그라운드로 전환한다. 2. 앱을 다시 포그라운드로 복귀한다.","복귀 후에도 ""ReportView"" 텍스트가 그대로 유지되어 표시된다.","경계","P2","",""
"FE-RP-006","신고","신고 화면 (ReportView)","다크모드 표시","다크모드에서 텍스트가 잘리거나 사라지지 않고 렌더링되는지 확인","시스템 다크모드 활성화 상태","1. 시스템 설정에서 다크모드를 활성화한다. 2. 신고 화면으로 진입한다.","""ReportView"" 텍스트가 다크모드에서도 가독성 있게 표시되고 배경/텍스트가 사라지지 않는다.","경계","P2","","텍스트 색상이 별도 지정 없이 기본색 사용 — 다크모드 대비 확인 필요"
